File Name,Index Type,Threads,Blocks,I/O Time (s),Build Time (s),CPU Time (s),Elapsed Time (s)
index_build_minmax_threads_2_blocks_10000_3.log,minmax,2,10000,2.741263,3.85676,1.115497,4.42464
index_build_minmax_threads_2_blocks_10000_4.log,minmax,2,10000,2.79961,4.1453,1.3456899999999998,4.75556
index_build_minmax_threads_4_blocks_1_0.log,minmax,4,1,553.937178399997,592.768,38.83082160000299,593.293
index_build_minmax_threads_4_blocks_1_1.log,minmax,4,1,554.6334927000008,593.471,38.837507299999174,593.998
index_build_minmax_threads_4_blocks_1_2.log,minmax,4,1,552.7419992000039,591.581,38.83900079999614,592.106
index_build_minmax_threads_4_blocks_1_3.log,minmax,4,1,553.5487266999967,592.4,38.8512733000033,592.916
index_build_minmax_threads_4_blocks_1_4.log,minmax,4,1,553.4739823999929,592.256,38.782017600007066,592.78
index_build_minmax_threads_4_blocks_10_0.log,minmax,4,10,57.17085759999995,61.1036,3.932742400000052,61.6241
index_build_minmax_threads_4_blocks_10_1.log,minmax,4,10,57.317524,61.2988,3.981276000000001,61.8197
index_build_minmax_threads_4_blocks_10_2.log,minmax,4,10,56.91706159999994,60.8301,3.9130384000000618,61.351
index_build_minmax_threads_4_blocks_10_3.log,minmax,4,10,57.264427900000044,61.1842,3.9197720999999532,61.705
index_build_minmax_threads_4_blocks_10_4.log,minmax,4,10,57.274571099999996,61.2008,3.9262289000000052,61.7215
index_build_minmax_threads_4_blocks_100_0.log,minmax,4,100,8.1360973,9.48199,1.3458927000000003,10.0005
index_build_minmax_threads_4_blocks_100_1.log,minmax,4,100,7.8050949000000065,9.0382,1.2331050999999933,9.56185
index_build_minmax_threads_4_blocks_100_2.log,minmax,4,100,8.122385499999998,9.23271,1.1103245000000026,9.75243
index_build_minmax_threads_4_blocks_100_3.log,minmax,4,100,7.998609900000001,9.21829,1.2196800999999988,9.73973
index_build_minmax_threads_4_blocks_100_4.log,minmax,4,100,8.137726600000002,9.5288,1.391073399999998,10.0496
index_build_minmax_threads_4_blocks_1000_0.log,minmax,4,1000,2.8884365,4.17093,1.2824935000000002,4.70128
index_build_minmax_threads_4_blocks_1000_1.log,minmax,4,1000,2.7811066999999996,3.99538,1.2142733000000003,4.51277
index_build_minmax_threads_4_blocks_1000_2.log,minmax,4,1000,2.8567732999999995,4.13737,1.2805967000000003,4.66509
index_build_minmax_threads_4_blocks_1000_3.log,minmax,4,1000,3.0440047999999993,4.11991,1.0759052000000007,4.65011
index_build_minmax_threads_4_blocks_1000_4.log,minmax,4,1000,2.6325795,3.74843,1.1158505,4.28319
index_build_minmax_threads_4_blocks_10000_0.log,minmax,4,10000,2.938277,4.13493,1.196653,4.71793
index_build_minmax_threads_4_blocks_10000_1.log,minmax,4,10000,2.8665760000000002,3.89656,1.0299839999999998,4.47632
index_build_minmax_threads_4_blocks_10000_2.log,minmax,4,10000,2.921501,4.78206,1.8605590000000003,5.35171
index_build_minmax_threads_4_blocks_10000_3.log,minmax,4,10000,2.844064,3.82404,0.9799760000000002,4.37838
index_build_minmax_threads_4_blocks_10000_4.log,minmax,4,10000,2.8622440000000005,3.84996,0.9877159999999994,4.43571
index_build_minmax_threads_8_blocks_1_0.log,minmax,8,1,556.1669215999989,595.18,39.01307840000106,595.726
index_build_minmax_threads_8_blocks_1_1.log,minmax,8,1,554.4932731999996,593.469,38.975726800000416,593.98
index_build_minmax_threads_8_blocks_1_2.log,minmax,8,1,553.1486992999992,592.059,38.91030070000079,592.562
index_build_minmax_threads_8_blocks_1_3.log,minmax,8,1,555.6010865000013,594.411,38.80991349999863,594.924
index_build_minmax_threads_8_blocks_1_4.log,minmax,8,1,554.4168006,593.29,38.873199399999976,593.818
index_build_minmax_threads_8_blocks_10_0.log,minmax,8,10,57.15825790000008,61.1308,3.97254209999992,61.6793
index_build_minmax_threads_8_blocks_10_1.log,minmax,8,10,57.62419010000008,61.5834,3.9592098999999195,62.1299
index_build_minmax_threads_8_blocks_10_2.log,minmax,8,10,57.66493340000001,61.6341,3.969166599999987,62.1739
index_build_minmax_threads_8_blocks_10_3.log,minmax,8,10,57.13384999999995,61.0972,3.963350000000048,61.6398
index_build_minmax_threads_8_blocks_10_4.log,minmax,8,10,57.4012038,61.3582,3.956996199999999,61.8975
index_build_minmax_threads_8_blocks_100_0.log,minmax,8,100,8.124681199999998,8.93234,0.8076588000000022,9.47364
index_build_minmax_threads_8_blocks_100_1.log,minmax,8,100,7.963135799999996,8.76758,0.8044442000000043,9.31294
index_build_minmax_threads_8_blocks_100_2.log,minmax,8,100,8.281502000000005,9.14927,0.8677679999999945,9.69223
index_build_minmax_threads_8_blocks_100_3.log,minmax,8,100,7.950257799999998,8.79496,0.8447022000000013,9.33466
index_build_minmax_threads_8_blocks_100_4.log,minmax,8,100,7.6912138000000025,8.50096,0.8097461999999966,9.04584
index_build_minmax_threads_8_blocks_1000_0.log,minmax,8,1000,2.9098517,3.57025,0.6603983000000002,4.12403
index_build_minmax_threads_8_blocks_1000_1.log,minmax,8,1000,2.7562677,3.45869,0.7024222999999998,4.01078
index_build_minmax_threads_8_blocks_1000_2.log,minmax,8,1000,2.7003655,3.33604,0.6356744999999999,3.89685
index_build_minmax_threads_8_blocks_1000_3.log,minmax,8,1000,2.949287900000001,3.59579,0.6465020999999989,4.13217
index_build_minmax_threads_8_blocks_1000_4.log,minmax,8,1000,2.8351493999999997,3.62192,0.7867706000000001,4.16224
index_build_minmax_threads_8_blocks_10000_0.log,minmax,8,10000,2.9474829999999996,4.05311,1.1056270000000006,4.65263
index_build_minmax_threads_8_blocks_10000_1.log,minmax,8,10000,2.823138,3.78179,0.9586519999999998,4.37769
index_build_minmax_threads_8_blocks_10000_2.log,minmax,8,10000,2.911295,4.43606,1.5247650000000004,5.05114
index_build_minmax_threads_8_blocks_10000_3.log,minmax,8,10000,2.967374,3.90942,0.9420459999999999,4.50621
index_build_minmax_threads_8_blocks_10000_4.log,minmax,8,10000,3.001422,4.34243,1.3410080000000004,4.92508
index_build_minmax_threads_16_blocks_1_0.log,minmax,16,1,554.7232906000005,593.862,39.13870939999947,594.394
index_build_minmax_threads_16_blocks_1_1.log,minmax,16,1,553.7851775000025,592.844,39.05882249999752,593.388
index_build_minmax_threads_16_blocks_1_2.log,minmax,16,1,554.8084308000005,593.899,39.09056919999955,594.442
index_build_minmax_threads_16_blocks_1_3.log,minmax,16,1,553.4661072000046,592.43,38.96389279999539,592.977
index_build_minmax_threads_16_blocks_1_4.log,minmax,16,1,553.8208298999997,592.898,39.07717010000033,593.444
index_build_minmax_threads_16_blocks_10_0.log,minmax,16,10,57.10468980000003,61.0804,3.975710199999966,61.6216
index_build_minmax_threads_16_blocks_10_1.log,minmax,16,10,57.726148699999804,61.7179,3.991751300000196,62.2604
